"kdshapiro","September 2006"," you went overboard, i built mine for $45k which has a few more options than the 330 which msrpd for $41k. seems reasonable to me. i didn't pick the $4,000 alloy wheels option. did you? "
"oldcem","September 2006"," i agree with you on the x type. at its price point, the x offers standard awd, 5   performance   automatic, a huge trunk, a lovely   design  , and classic styling. build quality is second to none. it'll hit 60 in 7.1 seconds, gets 24 mpg, and will hit its electronically limited top   performance   with no sweat.    performance    is excellent for a heavy awd car. i'm on my second x-type - recen acura y swapped an 03 2.5 for an 06 3.0 model. have found the x to be a supurb long d toyota ance touring car, and, capable of    performance    heavy rain and snow with no d dodge a at all. yeah - its competitors don't depreciate as badly, but, they all cost a hell of a lot more money up front to get them off the dealer's lot.just my 2 cents:old  performance  er "
"designman","October 2006"," the knee situation in the back of the  bmw  is actually decent. it's the headroom that's the problem. i think you have to be about 5' 7"" or under to fit back there without having the roof interfere with the coconut. but that's the price paid for a lower sleeker car. "
"kernick","October 2006"," oldcem: build quality is second to none. me: well in 2004 it sure wasn't. i picked up a brand-new x-type in the fall of '04. by feb. of this year, i had a rust-stain running down the right side of the rear license plate. i believe the rust was coming from one of the mounting points (holes) for the chrome ""jaguar"" plate in the middle of the trunk. maybe a one-time problem, but it was partially responsible for me getting rid of it.on another note, i was reading the nov. r&t article on upcoming  car . it   design  s like nissan and toyota will be using 350hp v-6's in the z-car and resurrected supra in 2008. i would guess these similarly tuned   performance  s will find their way into infiniti and lexus. "
"circlew","October 2006"," it is odd that the   performance     performance   was downgraded to 230hp vs. 255hp on the xi models. what's up with that? the 5's in'07 have the 255 hp in all versions of the six.   design  s like they are repositioning the two lines re:   performance   pecking order.saw a  bmw  coupe last friday and it   design  s sweet.   design   forward to see the first sedan live. "
"circlew","October 2006"," i was a u.s. only guy until i couldn't take it anymore. i can not fault anyone for moving international because greed (mgmt. and labor) has finally paid off big time for gm and ford. dcx is global really, and the other 2 are in line at the bank for the same.when i test drove the  pontiac 5 coupe, it was great but my 12 year old daughter had to crouch down in the rear seat. handled great, was   performance   but   design   like a nissan did not leave goose bumps.when i test drove the 330xi, i learned what a true driver's car was like. i felt the price higher than i was used to but negotiated like everyone else and glad i went with this car.gm or ford should really pair up with toyota or bmw so we can cross-germinate some of this   performance  ering. it's all about balance and knowing wht customers want in each target segment. bmw does a really good job of that and also for the tuner group in all of the series. great stuff! dcx is getting this right now with the srt line. i drove the srt-8 300 and what a blast! for mid-40's, it was tempting but the residual is a real body-blow! i'm sniffing a z06 now! "
"fedlawman","October 2006"," ""gm or ford should really pair up with toyota or bmw so we can cross-germinate some of this   performance  ering. it's all about balance and knowing wht customers want in each target segment. bmw does a really good job of that and also for the tuner group in all of the series.""one of the reasons why bmw and porsche do this so well is because they are small companies - not part of a mega-corporation with other financial stakes. this is what allows them to build pure driver  car , not necessarily  car  that hertz will buy a fleet of. "
"kernick","October 2006"," even more interesting is that the '07 x3 will be rated at 260hp with the 3.0l. i think that's going to be in the $38k range.also since you know what the '06  pontiac 5 was like, check out the re  design  ed '07 when it's out, and let us know if you think the   design   has been improved much. an awd  pontiac 5 discounted to say $30k could be a good deal. now if they just put that 350hp   performance   in it, from the z-car in '08. "
"rockylee","October 2006"," i don't want a second rate car with pleather or as bmw calls it a fancy nameleatherette. my god they can't put the real stuff in a $40k+ car without charging youa arm and a leg ? the cadillac  cadillac , i'm considering is the all-new 2008' model which will rival or exceed the  bmw . the 500-600 hp.  cadillac -v when you compare it to a loaded up  bmw    design  slike the deal of the decade. btw- even the current  cadillac 's have a great resale, and i'm not some yuppie that needs a badge to feel confident about myself. bmw, flat outis living off it's past glory days when they built about the only ""ultimate driving machine"". curren acura y there are very competitive alternatives with price tags $5-10and even $15k cheaper than a  bmw  and one (adult) doesn't have to sit in a back-seatwith their knees around their ears.i'm glad you admitted only a 5'7 person would fit in the back seat. that wouldn't work for me since i and most of my family are over 6 ft. tall.rocky "
"dandrews1","October 2006"," well, an xke is a great car, but this thread was about entry level - the bmw 5 series is a bit above what could arguably be called entry level (it starts @ 58,600$ ca toyota n up here, with the 525i @ 215 hp, and pretty bare on the accessories.)equip the 5 series with a decent   performance  , some good packages, and you're starting to   design   at it in the ca$80k + range (for the 530xi model)compare that to a jaguar x-type 3.0 sport, which comes pretty much loaded @ ~ca$53k.if you're   design  ing at the s-type, i am kind of iffy on the   design   queues on that one... but can't argue with what it is - a marketing device meant to fill the void between the x-type and the xj / xk level. (apologies to any s-type lovers out there, but that's just my personal opinion.. i don't see the point in getting the s-type with the x-type available.. from my perspective, either fork out for the xj, or keep your pennies with the x-type).i'll eat my words for one exception to the s-type family - the s-type r. it's a monster. 400 hp, and  comfort  as silk. i had the pleasure of getting to take a test drive in one of these... pretty much no words to describe how much i love driving this car. but, i would rather have the xjr for about ca$15k more, or the xkr, whenever that becomes available up here.in the end, it may all wind up being a matter of personal choice. i see bmw's everywhere (i live in the same town as bmw's ca toyota n headquarters) and nobody   design  s twice because they are so common now. imho, all their  car    design   alike (the 3, 5 and to some degree, 7 all   design   like sligh acura y longer, or shorter versions of the same car) and i'm getting really sick on them... but a jaguar turns heads everywhere it goes - resale value notwithstanding./da "
"kdshapiro","October 2006"," in my book,  bmw  are headturners. jaguar with the exception of the jaguars of the bygone era are nothing special to   design   at. nobody around here even gives them a second   design  . i used to live in a town where people yawned when they saw ferraris on the street. so i guess it all depends on what you are used to seeing. "
"kdshapiro","October 2006"," the  cadillac  has the best   design  s in the class. i prefer it to acura and lexus. it also has a lot of room. but that's about where it ends. caddy has come a long way in build quality, but it handles like a barge. the v is only going to make it   performance   in a straight line. "
"rockylee","October 2006"," the  cadillac  has the best   design  s in the class. i prefer it to acura and lexus. you need to update your prescription pal. :p it also has a lot of room yes and the 2008 i believe stretched 3 more inches. but that's about where it ends. caddy has come a long way in build quality, but it handles like a barge. the v is only going to make it   performance   in a straight line. the 2008' will handle light years better than the current one pal. the v handles as well as any bmw 3 and it's bit larger. the 2008' or 2009' ""v"" will be a world class sport sedan we domestic buyer will be proud to show-off :shades: rocky "
"shipo","October 2006"," dude, every time you spout this type of bilge about a vaporware car you loose substantial credibility. if (and that's a big if) cadillac should somehow manage to co toyota le together a competitive car at some point in the future then you and lots of other folks can make all sorts of noise. in the meantime, please, spare us the rhetoric; it is both annoying and completely irrelevant to this discussion.best regards,shipo "
"rockylee","October 2006"," the current  cadillac  is a dinosaur, and it still sells very well. bmw, has one competitive car segment to be proud of ? whoopie !!!! cadillac dominates the  comfort  suv market by a landslide, that's not being competitive ?the 2008  cadillac , will send bmw, back to the drawing boards. the 08'  cadillac , was   design  ed to exceed bmw's benchmarks with real   technology nology nology, not some i-drive and faux steering  technology  called ""active steering"" that even you bmw apolog toyota  admit is a pile of dung.rocky "
"louiswei","October 2006"," rocky, we all know you are one big domestic (especially gm) lover but this is getting outrageous.cadillac dominates the  comfort  suv market by a landslide, that's not being competitive ?caddy total truck sales:2004: 922692005: 74143bmw total truck sales:2004: 698292005: 68367lexus total truck sales:2004: 1517972005: 151669if by that you meant caddy dominates the lux suv market by a landslide then i rest my case.the 2008  cadillac , will send bmw, back to the drawing boardsbefore we jumped to any conclusion let's see a 2008  cadillac  that's not on the drawing board!!!rocky, you have a tendency of having high hopes on future  car . once those fairy tales of yours are broken you then either beat that car to death or continue your parade with another fairy tale. examples:1. you used to have high hopes on  bmw  and claimed that'll be your next car.2. 2007 acura  acura  will have sh-awd and 300+ hp. "
"rockylee","October 2006"," wow, i'm sure glad you guys pay such close attention to my posts. 1. you used to have high hopes on  bmw  and claimed that'll be your next car. well it was going to be until bmw, didn't do anything to improve the cabin  comfort  and then on top of that they jacked the price sky high.2007 acura  acura  will have sh-awd and 300+ hp. well that's what a acura spokesmouth told me.i was referring to the 2007's. gm should sell over 100k 2007' caddy truck units.lexus has like 5 or 6 different truck models. is that really a fair comparo ? they also don't make a large suv either. well if you call the  chrysler  470 large. :confuse: rocky "
"merc1","October 2006"," rocky, lexus has 3 suvs,  chrysler 470, gx470 and rx350. when are you going to do some research before posting?m "
"rockylee","October 2006"," i guess i was counting the hybrid model as seperate and the land crusier is still a toyota, right ?rocky "
"dandrews1","October 2006"," i agree totally. jags are pretty rare around here, so they stand out more.bmw's are in every other driveway on my street, so they kind of   design   like a  honda  to me (i'm being intentionally obtuse here.)no, i do like the bmw's, and i think the 3 series is an excellent vehicle. the base model with a standard transmission is a real joy to drive.my original thread was just to point out that there are some small  comfort  brands that people tend to forget about.the mercedes  mercedes  is great value for the $ too..so if i had to make a shopping l toyota  of entry-level  comfort   car , it would be the following: (in no particular order)jaguar x-type sport, or sportwagon (i still love wagons!)bmw  bmw  (325i, 325xi touring, or 330i)mercedes  mercedes  (c280, or c350)lexus is350infiniti  pontiac 5 sedanvolvo s40 sedan, v50 wagon (debateable about whether this qualifies as ' comfort ', but in my book, it does)and i think any of them would be great  car  - the subjective part would be which particular car would be exceptional to me. "
"qbrozen","October 2006"," this thread isn't just about ""entry level  comfort "", its about ""entry level   performance    comfort ."" the x-type has no business here when it can't even perform up to generic family hauler specs. "
"rockylee","October 2006"," my line-up:2008' cadillac  cadillac 2008-2009' holden commodore/pontiac  pontiac  hsv/ pontiac 2009' acura  acura  sh-awdlincoln  lincoln  3.7 v-6 350 hp.2007' infiniti  pontiac 5and maybedodge  dodge  srt-8that's my short-l toyota rocky "
"louiswei","October 2006"," well it was going to be until bmw, didn't do anything to improve the cabin  comfort  and then on top of that they jacked the price sky high. when did bmw jack the price of  bmw  sky high? i think they raised the base price for around $1500k (i think it's around something like that but not sure though) and i don't think that's bad at all considering the 50+ hp boost and twin turbo. well that's what a acura spokesmouth told mecar-buying 101: never trust a salesman.sometimes a common sense and a lit acura e bit of research can prevent yourself   design  ing like a fool. changing from fwd to sh-awd during mmc...rocky, what were you thinking? :p i was referring to the 2007's. gm should sell over 100k 2007' caddy truck units.again, ""should"", ""would"", ""ought to"", ""could"" is not going to change the reality that caddy is not dominating the  comfort  market as well as the  comfort  suv market. how is it possible that you can refer to the 07' when some of them are not even on the dealers' lot yet. sometimes it's good to have hard fa cadillac  to back up your own statement instead of just pulling random *beep* out of your rear. even a trip down to your local dealership for a test drive ( bmw  maybe?) could help your credibility.lexus has like 5 or 6 different truck models. is that really a fair comparo ?like merc1  toyota d, lexus has only 3 truck models - gx,  chrysler  and rx. the hybrid is only a v honda nt with different   performance   of the rx lineup so it's not a separate model by itself (example:  bmw / bmw , is350/250 and your beloved  cadillac  2.8l/3.6l). also, and yes the land  chrysler  has always come with toyota badge and still is.they also don't make a large suv either. well if you call the  chrysler  470 largei did not see anywhere in your previous post stating anything about ""large suv"". you only mentioned caddy is dominating the "" comfort  truck market"" by a landslide which by now we know that's not the truth. "
"kdshapiro","October 2006"," hey pal when you give me the money to buy my next car, i'll have your opinions and buy the car you want me to. until then. "
"louiswei","October 2006"," i'll bet that rocky's line-up will get a make-over after:the 08'  cadillac  is unveiledthe 08'-09'  pontiac  is unveiledthe 09'  acura  is unveiledand the final production version of the  lincoln  is announced :p ... "
"kdshapiro","October 2006"," i would like to see the 3 series clean air diesel in the next few years. you can take your  acura  300 hp shawd. i'll set acura e for no batteries and 50 mpg wrapped up in a bmw logo. "
"ggesq","October 2006"," fyi,honda will also be releasing its version of clean air diesel within the next 3 years along with vehicles equipped with fuel cells, flex fuel and will augment its venerable vtec   performance  .  "
"kdshapiro","October 2006"," i'm not interested in honda's version.  bmw has been building diesels for years in europe and they have a lot of experience in diesel   performance  s. bmw is ready today with a clean air diesel, but won't release the car in the us unless it can be sold in all 50 states. "
"ggesq","October 2006"," that's fine. just wanted to let those who seek anything other than a bmw know that there are alternatives. "
"kdshapiro","October 2006"," in the next 5 years, i'm going to bet there will be a lot of announcements regarding availability of clean air diesels. "
"dewey","October 2006"," my bias towards  bmw  is based on   performance  /   performance   .in terms of fuel efficiency my bias is towards honda. honda's first attempt with diesels in in the form of the  honda  has received rave reviews in europe and is compared to the much more expensive bmw 320d.and dont forget this is honda's first attempt. i am sure their second generation diesels will be substantially improved.also honda is far ahead in terms of developing a main honda  fuel cell auto than any other manufacturer to date. "
"rockylee","October 2006"," ummmm, i doubt it because none of those  car  will be over-priced like the  bmw . for god sakes they put pleather in a $40k car. what's up with that ? :surprise: even my moms  pontiac  has nuance. :surprise: rocky "
"blueguydotcom","October 2006"," rocky, a  bmw  sedan with leather is 40.8k including shipping. "
"kdshapiro","October 2006"," rocky - try to custom order lexus, try to custom order a bmw. come back to the board, tell us which one is easier. the german manufacturers allow the whole car to be customized. go to porsches' website. customize a porsche. on a $100k porsche you can add $200k options.leather has zero, let me repeat, zero effect on 0-60, skidpad, slalom etc. "
"designman","October 2006"," for god sakes they put pleather in a $40k car. what's up with that ?everyone knows it's so they can suck in all of the suckers with the lowest possible base price. the euro is strong, the german unions rock and bmw rules. just ante up and shut up.;-) "
"rockylee","October 2006"," just ante up and shut up.you are right, i should get me 2008' caddy  cadillac . :p rocky "
"designman","October 2006"," i hear ya... happy man, yooda man... ;-) "
"spiritinthesky","October 2006"," overpriced  bmw ?i see you like to post a lot. a whole lot. as in, your last 10 posts were at 2;38 p.m. through 3:14 p.m. today. and i suspect your previous 10 were in the previous hour. unfortunately, the majority of these posts seem to be cluttered with misinformation. very cluttered.my nephew is picking up a  bmw  coupe fully loaded with premium package (leather included), sport package, cold weather package and navigation at the factory (european delievery prog dodge ) for $43,500 in december. for that price, they are throwing in a free session at bmw's   performance   driving school when he has time to go in the spring. by all measures of true quality and   performance  ering, that is a very good deal.but i guess if you are inclined to buy gm junk for $20,000 to $30,000 that depreciates to about half that value in the first 18 months, $43,500 might seem like a lot of money. or if you are inclined to have a non-challenging day job that allows you to spend hours posting 20-30 times a day on edmunds, $43,500 might seem unachievable. i suspect you would be right on that count. the world is full of underachievers. bmw doesn't need to sell to them to be successful and personally, i hope they never lower themselves to doing that. leather seating surfaces do not represent what makes bmw a superiorly   performance  ered car, in case you've never driven one. you can put all the leather lipstick in the world on the gm pig and guess what you still have??? :confuse:if, in fact, $43,500 (or less, without the extra options) is too much for you to stomach, then make your choices  honda ingly. but don't chastise those who can afford a  bmw  as buying a car that is overpriced. or suggest that a  pontiac  with lay-z-boy leather and lay-z-boy    performance    can even be compared to a honda  honda  in quality, let alone a  bmw . or as an alternative, you might consider posting less and working harder so that eventually that $43,500 isn't so far out of reach. my company attorney (that i pay), makes enough in 1 hour a day to buy a new ferrari 430 every year. think about that when you are on your 20th post tomorrow. "
"designman","October 2006"," this argument about bmw being overpriced has been going on since the 70s. back then a friggin'  chevrolet  monte carlo was more luxurious than a 2002 and cost less. some of us knew the difference. has anything changed? no. the dood wants a cadillac. i give him my blessings. live and let live.""..but if this ever changing world in which we live in makes you give in and cry... say live and let die... bah, bomp bah... bah, bomp bah..."";-) "
"rockylee","October 2006"," rotflmao, i'm sorry your butt hurt because i disagree with you and don't worship bmw's. i work 13 hr. days 4 days in a row then i get 4 days off. (on avg)why do i give a rat what your company attorney gets paid ???? do you own the company and over pay him ???? just because you are self employed that makes your opinion better than mine ? i will easily pull in over $60,000 this yr. with zero overtime. i'm in the top 20% in this country. i guess if that's being an under-achiever then label me as such. :surprise: it's not a matter of ""if"" i can afford a $43,500 car, but is the car ""worth"" $43,500. most bmw's owners paid for the badge, rather than the car imho. i'm don't need to ""attack you"" the same like you did me to get my point across.rocky "
"rockylee","October 2006"," the dood wants a cadillac. i give him my blessings. live and let live. thanx   design  man, if you want a bimmer, you have my blessings also.rocky "
"dewey","October 2006"," but if this ever changing world in which we live in makes you give in and cry... say live and let die... bah, bomp bah... bah, bomp bah..."" the soundtrack of the best james bond film ever made. :shades:not like those crappy bond films they make nowadays. :lemon: "
"kdshapiro","October 2006"," ""rotflmao, i'm sorry your butt hurt because i disagree with you and don't worship bmw's. i work 13 hr. days 4 days in a row then i get 4 days off. (on avg)""it's not that you don't worship  bmw , the lord only knows you are enti acura ed and everybody respe cadillac  that. your tagline seems to be wait until 2008 and bmw will be toast. 2008 is two years away, live in the now! by 2008 bmw will be superchargings its  bmw , the  bmw  will be putting out close to 900hp. the  bmw  will be sipping fuel at 40mpg, while averaging 4 secs to 60.yeah i know, you still won't fit in the backseat.the  cadillac -v will beat it, but you'll need a trunk full of money for the gas. "
"designman","October 2006"," the soundtrack of the best james bond film ever made.also, it was one of the two best songs by mccartney after the bea acura es broke up. imo the other one was maybe i'm  honda d. i also like nobody does it better by carly simon. but we digress, that's why i tried to get things going in the  comfort  lounge. but as we know,  car  are the most important things in life and we   safety  olutely must come to definitive conclusions in these car-specific threads.  honda ingly the  comfort  lounge is floundering. ;-) "
"brightness04","October 2006"," ""under-achieving"" and ""over-achieving"" are relative terms . . . boy i learned that lesson in school, the hard way. lol. achieving top 20% income level as early as the late-20's is quite impressive. keep in mind however the average income earner do not buy the average-priced new car . . . the avearge income households buy used  car . it's really quite tough to afford a car that costs more 30-50% of the buyer's annual income at the time of purchase, unless the buyer is still living off parents or something. a typical car cost 50% of its purchase-time price in the three years after acquisition, through depreciation, interest payment, taxes, insurance, etc.. that means roughly 16% of income each year for someone acquiring a car that is priced at 50% of his income . . . that means roughly 30% of after-tax income each year for the first three years, for someone who buys a $40k car on an $80k income. that's just not manageable for most households. lease subsidies, and manufacturers' rebates that do not get reflected in the lease residual can change the numbers significan acura y . . . but neither is available for  bmw  at this time. "
"kdshapiro","October 2006"," ""most bmw's owners paid for the badge, rather than the car imho.""i'm glad you added imho. because you don't speak for me, and i assume you know nothing about a bmw buyer, except for a small select few.you are right, people do pay for the badge. but a potential buyer understands what is behind the badge. bmw has worked very hard to   performance  er their  car  for people who want the ultimate driving experience. if you haven't driven a bmw borrow one from one of your friends overnight and have some fun with it. "
"fedlawman","October 2006"," ""it's not a matter of ""if"" i can afford a $43,500 car, but is the car ""worth"" $43,500.""why is a porsche 911 twice the price of a  chevrolet ?how is an $8,000 rolex better than a $30 timex?why would anyone pay $30 for an 8 oz tenderloin when you can get a 1/4 pounder with cheese for $2?rocky, just because you can't tell the difference, doesn't mean it isn't there. it may not be worth it to you, but for many of us, it is.i applaud cadillac for having the guts to build and market a car like the  cadillac . it's not sublime like a bmw, but it is a competent and appealing sport sedan by all accounts. gm is doing good things right now (solstice/sky,  chevrolet ,  cadillac ) and i hope they continue moving forward down the path they started. "
"rockylee","October 2006"," ""under-achieving"" and ""over-achieving"" are relative terms . . . boy i learned that lesson in school, the hard way. lol. achieving top 20% income level as early as the late-20's is quite impressivei've made over $56k ever since i was 24. last year i made $58k. this yr. i should eclipse $60k. i'm not boasting about it because it's never enough unless you are rich like brightness, ""and money ain't a thang"" :p j/k hows your kiddo brightness ?keep in mind however the average income earner do not buy the average-priced new car . . . the avearge income households buy used  car i agree with ya pal. however it seems like they are able to afford more house than i'd be willing to pay for. it's really quite tough to afford a car that costs more 30-50% of the buyer's annual income at the time of purchase, unless the buyer is still living off parents or something.it can be done if the person is finacial savy and isn't in credit card debt, house broke, furniture broke, latest electronics broke. however i agree it's most wise not to throw money away on a expensive car that depreciates. however a car can be rewarding.a typical car cost 50% of its purchase-time price in the three years after acquisition, through depreciation, interest payment, insurance, etc.. that means roughly 16% of income each year for someone acquires a car that costs 50% of his income . . . that means roughly 30% of after-tax income each year for the first three years, for someone who buys a $40k car on an $80k income. if you've read the posts in this forum both you and i are dumb for   design  ing at inferior  car  from gm, because a bmw, holds its resale so well even though it costs a arm and a leg unless you want pleather and hardly no options. :surprise: that's just not manageable for most households. lease subsidies, and manufacturers' rebates that do not get reflected in the lease residual can change the numbers significan acura y . . . but neither is available for  bmw  at this time. i agree with ya again brightness rocky "
"rockylee","October 2006"," i have 2 friends that own 3 series. i drove both of theirs and agree they are nice  car . otoh, like i  toyota d they don't do it for me. why ? at that price i want some detriot   performance   to get my heart racing. rocky "
"oldcem","October 2006"," neither can the bmw 325is, 2.0t  audi s, etc. guess they don't belong here either. "
"rockylee","October 2006"," it's not that you don't worship  bmw , the lord only knows you are enti acura ed and everybody respe cadillac  that.well it seems like i'm getting chastized for mot following in lock-step with most of the forum. i left the  bmw  forum to avoid this. :p if any of you know me i'm not sensitive and enjoy a good debate though. your tagline seems to be wait until 2008 and bmw will be toast.i'm not saying bmw will be toast, but a good slice of the 2,000,000 unit pie should be taken by cadillac finally. so yeah they will take some sales from potential bimmer buyers. well i should say they will win some back that bmw took over the last 3 years. 2008 is two years away, live in the now! by 2008 bmw will be superchargings its  bmw , the  bmw  will be putting out close to 900hp.900 hp. that's funny. rotf !!!!  you are quite the character kdshapiro the  bmw  will be sipping fuel at 40mpg, while averaging 4 secs to 60. -see above post- yeah i know, you still won't fit in the backseat.yeah the knee and ears sitting   design   won't work for my family. :surprise:the  cadillac -v will beat it, but you'll need a trunk full of money for the gas.curren acura y at 100 hp advantage it get's the same epa numbers as a  bmw  + in 2008' i'll get 200-300 more horses good for 0-60 in about 4 flat. :procky "
"dandrews1","October 2006"," ""this thread isn't just about ""entry level  comfort "", its about ""entry level   performance    comfort ."" the x-type has no business here when it can't even perform up to generic family hauler specs.""227 bhp in the x-type is still   performance  ... does anyone remember the days of the 5.0l  ford  with 200 hp - somewhat near the top of the heap for the times... now it seems like if you have less than 250 you're not worth   design  ing at.so are we   design  ing at entry  comfort  performancy in terms of horse  performance  , or in terms of price?if it's horse  performance  , i'll throw in my hand for the porsche boxster s. if it's price, i'll go with a mercedes  mercedes   mercedes  kompressor "
"rockylee","October 2006"," i thought we were   design  ing at entry  comfort    performance    sedan  ? :confuse: rocky "
"habitat1","October 2006"," rocky,i'm not going to give you a lesson on economics and try to convince you to buy a bmw. i'm not on bmw's marketing payroll and i don't care what you drive. vice- nissan  i'm sure. but i will share my personal experience and why i don't ever see financially soph toyota icated buyers flocking from bmw (or lexus, or acura or..) to cadillac. from 1987 to 1995 i owned a acura  acura . initial cost $12,600. retired to salvation army in 1995 w/ 127k miles. from 1995 to present i own a nissan  nissan . initial cost $20,500. retired from primary duty in 2004, but still alive and kicking at 155k miles.perhaps there is a gm/cadillac model that you would find attractive to own for the next 10 years. i have a seriously dificult time renting a gm for 10 days on business. for me, the value of a  bmw , or any number of other really well built and well   performance  ered  car , is that they can last 10-15 years - and still be enjoyable to drive at the end of that time. if you buy high quality that lasts, at a fair price, you will almost always be ahead of buying low quality at a cheaper price. gm has a long h toyota ory of producing vehicles that, after 5 years, hardly anyone wants to own. they might have the ability to last 150k miles, but if they weren't already killing you with squeeks and rat acura es when they were new, they certainly will by the 5 year mark. i seriously doubt even you would find a 5+ year ownership experience desireable. i'm sure gm would have something with another 100 lbs of   performance   to get your blood going. and you'd be stuck trying to find someone who finds a 4-5 year old caddy an attractive car. they may be out there where you live, but they sure aren't in my neighborhood. so in summary, i don't fault you for liking gm. that's your perogative. and, i certainly don't fault you for thinking $40k is expensive. i made the same as you when i bought that  acura  and thought, at the time, that a $20k  honda  was too much. but i would respectfully suggest that true build quality and long term value are not things that should be dismissed in favor of leather and   performance  . and that's where imo, bmw will continue to shine over gm.p.s. in 1988 i bought a fixer upper house in a good neighborhood that i stretched for. this month, i'll send in the final mortgage payment. it's current market value is about as much as our 911s ... plus a 911 turbo, cayenne turbo, and carerra gt combined. so don't feel too bad for those of us that put money into a house instead of a caddy... or a bmw... or even an acura  honda .  "
"rockylee","October 2006"," rocky, i'm not going to give you a lesson on economics and try to convince you to buy a bmw.thank-you. i guess habitat, i'm partial pal with gm, because most of my family has worked for them and delphi.dad, and a few remaining relatives took the early buy-out at the end of july after 27 yrs. i still have a few family members left on the gm and delphi payroll. i'm not on bmw's marketing payroll and i don't care what you drive. vice- nissan  i'm sure.that is correct again. i'm just glad you aren't interested in  car  made with cheap labor by child slaves. at least bmw's for the most part are made by people that are paid a livable wage and most are union-made and i can respect that pal. but i will share my personal experience and why i don't ever see financially soph toyota icated buyers flocking from bmw (or lexus, or acura or..) to cadillac.for the most part you are correct. cadillac has rebounded itself. i agree they need get that   design   down to european levels to have a chance at regaining market-share.from 1987 to 1995 i owned a acura  acura . initial cost $12,600. retired to salvation army in 1995 w/ 127k miles.  those were fun to drive  car . like a go-kart, my buddy had a gs-r coupe a mid 90's model  ifrom 1995 to present i own a nissan  nissan . initial cost $20,500. retired from primary duty in 2004, but still alive and kicking at 155k miles. nissan 's are nice. they were a big player in the mid-90's. they have redone the   design   very nicely, what last year ? perhaps there is a gm/cadillac model that you would find attractive to own for the next 10 years.i used to swap  car  often, but now i like to hold on to them for at least 3 years. i'm going to buy at least my wifes grandma's 2000 buick  toyota  for $4k. she passed away a couple of months ago. it has like 70k on it. it will be my future work car. my grandmother has a 2002 oldsmobile aurora, with 43k and she is willing to sell it to me for $10k. i think i'm going to buy it also for the wife and kids. that's below trade in value. i'm going to pay cash for both. i have a seriously difficult time renting a gm for 10 days on business.getting the low-end models must stink.for me, the value of a  bmw , or any number of other really well built and well   performance  ered  car , is that they can last 10-15 years - and still be enjoyable to drive at the end of that time.i completely understand. gm, in the past they built some very horrible  car . i know why you are so skeptical about the future. in my eyes i'm finally seeing action, instead of just promises from gm. i as you know post alot. i spend alot of time gathering the newest inside secrets i can, and like posting links on edmunds. especially when it has something to do with gm.if you buy high quality that lasts, at a fair price, you will almost always be ahead of buying low quality at a cheaper price. agree gm has a long h toyota ory of producing vehicles that, after 5 years, hardly anyone wants to own. they might have the ability to last 150k miles, but if they weren't already killing you with squeaks and rat acura es when they were new, they certainly will by the 5 year mark.agree. however i'm beginning to see changes. the 2004'  pontiac  was the beginning of change and signs of quality. it didn't sell well because of   design  . the lucerne is another nice piece of quality. now we have the new suv's cuv's trucks, and you gotta agree that was a huge quality jump from the previous generation. habitat, take a saturn  saturn  sometime when you get a chance for a test drive. it's not like you are obligated to buy it. how bout those kappa twins ? i seriously doubt even you would find a 5+ year ownership experience desirable.off the top of my head the aurora's, 95-99 riviera were both rock solid. my former 02' cadillac seville sts was rock solid also. but yeah, for the most part you are correct unfortunately.i'm sure gm would have something with another 100 lbs of   performance   to get your blood going. and you'd be stuck trying to find someone who finds a 4-5 year old caddy an attractive car. they may be out there where you live, but they sure aren't in my neighborhood.yes cadillacs, are very popular around here. lots of conservative people around here. they like domestics especially the trucks and suv's (mainly gm) michigan, otoh the conservatives like japananese, and domestics, kinda weird to me. :surprise:so in summary, i don't fault you for liking gm. that's your prerogative. and, i certainly don't fault you for thinking $40k is expensive. i made the same as you when i bought that  acura  and thought, at the time, that a $20k  honda  was too much.$40k i think is alot of money, no matter how much you make. if i was a millionaire it would still be a good chunk of change. i hope gm, can make a car that even somebody like you would like to own someday. but i would respectfully suggest that true build quality and long term value are not things that should be dismissed in favor of leather and   performance  . and that's where imo, bmw will continue to shine over gm. they do shine, and have a huge fan base. people who can and can't afford but both desire them the same. i've always respected bmw's  car . it's not like they are pos's. they are true-blue german   performance  ered. even i was close to pulling the trigger on a very low mileage 97' black  bmw  sedan last year.  got a question, i sat in my buddy's 97'  bmw  sedan in the back seat. is the  bmw  as  comfort  as it in the back seat ???? how much will the 400 hp  bmw  be ? will the sedan be the same price as the coupe ???? (if you know by chance?)p.s. in 1988 i bought a fixer upper house in a good neighborhood that i stretched for. this month, i'll send in the final mortgage payment. it's current market value is about as much as our 911s ... plus a 911 turbo, cayenne turbo, and carrera gt combined. hey rich guy, if you ever come to texas, you need to   design   me up and give me a ride in your 911s :p ne ways congrats on paying your home off. i bet that felt good.  too bad my generation will never be able to get a ""affordable"" home. they are so out of line with prices. :mad: dad, and grandpa told me it use to be that the rule of thumb was to not buy more house than 1-weeks net pay. now they say 2 weeks and if your spouse has a job 3 weeks. :surprise: i know i'm much younger than you, but is my generation insane or what habitat ????so don't feel too bad for your friends that put money into a house instead of a caddy... or a bmw... or even an acura  honda . that is true, but some of them are buying the cadillac of houses.... one's they really can't afford. i think if you   design  ed around you'd agree. house + car doesn't=job :confuse:rocky "
