"joe131","January 2007"," From Car&Driver magazine.price MSRP 0-60 1/4 mi top 70-0 skid EPA city$28,555.00	5.4	14.0	149	155	0.87	20$34,620.00	5.3	14.0	137	177	0.87	20$45,720.00	4.9	13.6	144	160	0.87	19$36,000.00	5.2	13.9	158	160	0.87	16$35,565.00	5.6	14.2	145	169	0.78	17$54,720.00	6.9	15.3	150	176	0.82	19$40,000.00	5.1	13.7	142	167	0.85	19$45,055.00	5.5	14.2	132	175	0.83	20$35,870.00	5.9	14.6	152	170	0.91	20$32,064.00	7.1	15.4	142	170	?.??	20Mazdaspeed 6Subaru Legacy GT spec BBMW 335iInfinity G 35Dodge ChargerBMW 530Lexus IS 350Mercedes C 350 sportAcura TLLexus IS 250 "
"habitat1","January 2007"," Does C&D indicate whether these are auto or manual transmissions? Which model TL is #9 - base or TL-S (2007).Thanks, by the way, for an interesting quiz Mr. Trebek. I did get #6 correct, although I think I forgot to give my answer in the form of a questions as: ""What is the BMW 530i, Alex?"" "
"joe131","January 2007"," I don't know about the trim or TL transmission. I only memorized the numbers as I read the articles. Nice skidpad # though.You get full points for the 530i.Alex has always been way too uptight about that sort of thing. I'm his brother, Joe Trebek. "
"louiswei","January 2007"," That's the base TL's. The test date is 10/05, by then the TL-S hasn't been out yet. "
"louiswei","January 2007"," From Inside Line:""For us, the 2007 Honda Civic Si Sedan reminds us of the BMW M3 E36-series sedan. The coupe might get the billboard signage, but the sedan proves to be a more mature piece, a grown-up performance car instead of just a hot rod.""Full Story "
"jimmy81","January 2007"," Pardon my neophyte status, but how do you get the car to the States and how much does it cost? Can you select your port of entry or does it need to be Baltimore or Charleston? And is the car ready to register and title just like any other BMW sold here? What about sales tax?Thanks in advance. "
"jamesspot","January 2007"," All part of the deal - shipping and ""redelivery"" is just like any other purchase - you just own and drive your car in Europe. Comes with free insurance (as part of the deal) while you drive there, too.All you really have to do is take delivery in Munich and drive it a couple of miles down the road to the drop off. Your choice if you want to spend a month cruising the Autobahn, crossing the alps, touring Tuscanny or the French vineyards in your new BMW. "
"shipo","January 2007"," Grasshopper,All of your questions will be answered here:http://www.bmwusa.com/bmwexperience/europeandelivery/Have fun. ;-)Best Regards,Shipo "
"blueguydotcom","January 2007"," I drove an 06 Si coupe. Low power/no torque, skateboard ride, zero luxury and crazy slow. No xenons either - can't live without 'em.I'll look at the sedan but given how lousy the Si is vis-a-vis the GTI, Mini and just basic Mazda3, I sincerely doubt it will intrigue me. "
"blueguydotcom","January 2007"," The normal 695 shipping that ALL BMW customers pay. Pick it up in munich, drive it in europe and drop it off at one of a bunch of locations.The car is registered just like any other car: all is handled by the dealership. Salestax is based on the purchase price in your state - the dealer sold you the car in your state, but you picked it up elsewhere. Same nexus laws apply. Your port of entry is you dealership. After you drop the car off in europe for re-delivery it gets shipped with all the other bmws to your nearest port and on to your dealer. Your dealer calls you when they get the car. you pick it up as if you had ordered. "
"joe131","January 2007"," Acura TL type S with a 6 speed manual is #11. Costs $3000 more and is a little quicker than older TL tested by C&D.price MSRP 0-60 1/4 mi top 70-0 skid EPA city$28,555.00	5.4	14.0	149	155	0.87	20$34,620.00	5.3	14.0	137	177	0.87	20$45,720.00	4.9	13.6	144	160	0.87	19$36,000.00	5.2	13.9	158	160	0.87	16$35,565.00	5.6	14.2	145	169	0.78	17$54,720.00	6.9	15.3	150	176	0.82	19$40,000.00	5.1	13.7	142	167	0.85	19$45,055.00	5.5	14.2	132	175	0.83	20$35,870.00	5.9	14.6	152	170	0.91	20$32,064.00	7.1	15.4	142	170	?.??	20$38,795.00	5.7	14.3	147	999	0.91	20Mazdaspeed 6Subaru Legacy GT spec BBMW 335iInfinity G 35Dodge ChargerBMW 530Lexus IS 350Mercedes C 350 sportAcura TLLexus IS 250Acura TL type S (Road & Track, 70-0 braking not given) "
"ivan_99","January 2007"," ...the rather surprising result was that 17"" was deterined to be the optimal size, and beyond that, the extra unsprung weight started negatively affecting the handling characteristics.My engineer brother told me the same thing a few years ago. He actually said most people shouldn't go bigger than 16 if they care about performance.He set up his auto-cross car with very light 17's.Though I must admit...I like the look of larger wheels; and part of me thinks they must be better handling as well  "
"circlew","January 2007"," I just heard yesterday while I was traveling about a horrific crash where I live in NJ. There were 4 deaths reported, 3 teens in a new CTS and one woman in a van. The CTS burnt to the ground after impact. The kids all died on impact, however. My prayers go out for all families involved.I will try to find out regarding the fire. All cars will burn. Only when there is no oxygen, fuel or heat, we will find the solution.Regards,OW "
"tpjcourtney","January 2007"," Better off depends on your ultimate goal for the car. I will assume this is an E65 5 series CPO your talking about.You will get more room in the 5 although the E90 3 series has almost the same size interior as the older E39 5 series.The 335i will be much quicker and more agile but slightly rougher ride quality.335 you can choose idrive or not to idrive (my choice), 530 it comes standard.335 is better looking imo, 530 is a bit awkward, although it looks better with the sport pkg and big rims.I believe BMW sells more CPO's than anyone else. The 6yr/100k warranty is a pretty good selling point. I would have no problem buying one if there was a car I wanted.Last, I chose a E90 335i and I'm pretty smart.  Really outstanding car, very happy with my choice. "
"blueguydotcom","January 2007"," Great article in autoweek about a year ago concerning why BMW keeps free maintenance and how that impacts their CPO program and sales for new car/used cars. "
"allargon","January 2007"," I can't believe people actually think BMW has ""free"" maintenance. It's pre-paid maintenance (4 yrs/50k miles) with the cost of the car. If it were ""free"", it would be free for the life of the car. Okay, I'm off my soap box.Does anyone have the 2006 sales figures for all the cars in the class broken down? "
"laurasdada","January 2007"," There's an idea! FREE BMW 335i (fine print: Mandatory minimum $39,395.00 maintenance charge, possibly higher depending upon options chosen. Additonal maintenance charges will apply after 4 years/50,000 miles, whichever comes first. Plus tax, title, license, registration, undercoating, fabric protectant, paint sealant, fuzzy dice and power/heated ashtray charges). Patent/Copywrite pending... "
"blueguydotcom","January 2007"," We're all smart enough to understand we pay for the maintenance when we buy the car. It's an included cost of purchase. It's far easier to type ""free maintenance"" than ""included maintenance."" I checked the maintenance costs on an IS350 at my local dealership and it came out to well over $2000 over 50k miles. The IS350 was significantly more expensive than my 330i before adding the cost of maintenance - that number pushed the IS to well over 41k. "
"blueguydotcom","January 2007"," Extremely lazy. I don't get what the point is of people babbling ""it's not free maintenance...you pay for it,"" Yes, we pay for it. Just like buy one get one free really isn't about getting anything for free at the supermarket. the point is, people don't have to pay any money post-purchase. buy the car and you don't fret about dropping another couple grand over the course of a lease: your costs = lease payment, insurance, tires and gas. "
"habitat1","January 2007"," ""There must be some really lazy typists around.""Lazy? How many IS350 (or TL, or G35, or...) purchasers even bothered to do what blueguy did in getting an actual estimate of maintenance costs over 4 years and 50k miles before making a (supposedly) informed purchase decision. And how many have taken it the next step and estimated resale values over the time they expect to own the car?Virtually everybody here in this forum that has claimed the IS, G, or TL are cheaper than the 335i by XX,XXX dollars based their figure on nothing but the up front purchase price. Talk about LAZY ... and imprudent. I am virtually certain for a 4 year ownership period, the 335i is less expensive than the G35, if you consider maintenance, gas and resale. So if you don't like the idea of calling BMW's program ""free"" maintenance, perhaps yourcould provide us the complete list of maintenance costs for all of the other ELLPS models so we can compare apples to appples with maintenance included for all? That would be a lot more valuable to this forum than complaining about semantics.  "
"ggesq","January 2007"," According to my local Acura dealer's maintenance schedule and pricing:At 5k,10k,20k,25k,35k,40k & 50k = $70.35 (x 7)= 492.45At 15k= $109.56At 30k= 160.60At 45k= 226.77Grand total for 4yr/50k for my TL at my local Acura dealer is - $989.38. "
"gooddeal2","January 2007"," ""According to my local Acura dealer's maintenance schedule and pricing:At 5k,10k,20k,25k,35k,40k & 50k = $70.35 (x 7)= 492.45At 15k= $109.56At 30k= 160.60At 45k= 226.77Grand total for 4yr/50k for my TL at my local Acura dealer is - $989.38.""I think that's just waste of $$ to spend on those silly maintenance. I bought at least 7 new cars during the past 8 years and all I spend on maintenance is ""oil changed"" ($25 for Nissan or Toyota and $40 for my G35 - 3 times/year)I spend a lot of $$ on depreciation and I&#146;m not interest to hear those minor check this and that for an addition 200-300$. I&#146;ve never had any issues with warranty repairs. :shades: "
"ggesq","January 2007"," gooddeal,I agree with you (for the most part). However, I was merely trying to provide objective and standardized 4yr/50k maintenance costs for the TL since BMW provides it for free. Hopefully, others can chime in with the other ELLPS' so folks can have those figures when making their purchasing/lease decisions in this segment. "
"gooddeal2","January 2007"," ggesq,I don&#146;t mean to go after you. I quote your post b/c it provides a good detail and is not a bad price?but still I don&#146;t think people should spend 200-300$ just to have those people to check this and that for about 15 minutes or so.  "
"kyfdx","January 2007"," I'll throw my $0.02 in here.. Your Acura dealer may have the world's cheapest service prices.. The 30K service on our last Acura was around $400.00. The 30K service on my Honda CR-V was over $200.00. I commend your dealer.My guess is the typical Acura (or Lexus, Infiniti, etc.) dealer will be 50%-100% higher than that, over 4 years.. However, you may end up spending 50% more on tires for the BMW over the same period.regards,kyfdxnot the host here "
"keitha3","January 2007"," I too question the reasoning behind taking the cars to the dealers for scheduled maintenance. When I look at what they do for $300-400, it just doesn't add up. Local independent mechanics in my area laugh at the prices being charged. They usually do the same work for somewhere in the area of $100. I'm lucky with my Accord and will continue to be lucky if I end up with an Acura. Two of the chief mechanics for our local Honda dealership left to open their own garage for reasons including what they considered overpricing by dealerships. They do better work and for a fraction of the cost, but only work on Acuras and Hondas. For years, though, we took all of our other vehicles to a local garage where they saved us literally thousands off of dealership prices. "
"m1miata","January 2007"," What could they possibly due to your Acura at 30K miles that was worth $400? Cars pretty much tune by computer. You get an oil change, and check fluid levels, I would say. Sometimes I change the air filter at around 30K to 35K miles = a few bucks. I think people just love to spend money. As for tires, the Tire Rack or Costco have about the lowest prices these days, though I am sure there are many other discount places. With good tires from Kumho, great Yokohama tires, and many-many great choices at lower prices, I am thinking people hung up on the couple to three big name companies are paying more for less tire. This is not to say Michelins can not be bought with discounts from say Costco. For quite tires, my Dad's Toyo tires are amazingly quiet. And then they make the Ts-1 for handling. Moderate prices?-Loren "
"habitat1","January 2007"," I think that's just waste of $$ to spend on those silly maintenance. I bought at least 7 new cars during the past 8 years and all I spend on maintenance is ""oil changed"" ($25 for Nissan or Toyota and $40 for my G35 - 3 times/year) I spend a lot of $$ on depreciation and I&#146;m not interest to hear those minor check this and that for an addition 200-300$. I&#146;ve never had any issues with warranty repairs. I guess silly is as silly does. So you think it's silly to do recommended dealer maintenance, but not to buy 7 (or more) new cars in 8 years and spend a lot on depreciation. I would probably take the other side of that coin.I stretched to buy a new 1995 Nissan Maxima SE in September 1994. Fortunately, I bought form one of the few good, honest Nissan dealers in the DC area. I did do my own oil/filter changes every 4,000 miles, but I also did the 7,500 service intervals by the book, sometimes skipping to the 15k interval if I had been doing mostly highway driving. Having the tires rotated, brakes checked, fluids (transmission, brake etc) changed regularly at the dealership probably cost me a little more than Joe mechanci would have charged. But that car gave me 11 good years and 152k miles before it was retired to our second home. It still runs perfect and now has 156k miles. Original clutch, brake pads lasted 90k in front, 110k in rear, no rotor repairs or replacements ever, etc. The service manager took as much pride in servicing that car as I did in owning it.I have no doubt that one can save a few maintenance bucks going with an independent mechanic or, in your case, simply buying new cars every year or so. But I decided in 1994 that I wanted the option of getting 150k miles out of my investment. And doing the preventive maintenance seemed to help me succeed. P.S. And the ""lots of $$"" I saved on depreciation over those 11+ years by not buying a new car every spring allowed me the luxury of buying a new 911S Cab in 2005. To each their own as they say. :shades: "
"groovevicky","January 2007"," HelloI am new to this forum and just checking on the following...I got a deal for $36,300 with all tax and tags in philadelphia, pa. is this a good price please help me with rates here...also i am debating on wheather to buy Lexus ES 350 or Acura TL. Any views on that...lexus ES350 i am getting a quote of $41,000 all inclusive... "
"danilo","January 2007"," The best advice to you is to drive them both. I mean really drive them like you would normally drive. See if you can take them home for a night or two and take them around town, drive them to the market, on the highway. Load the trunks, try to function while drinking a cup of java (if you do so normally). Put the price aside for the moment and see which one fits you personally. For me, the TL was a ok and the ES350 was ok as well. I ended up with a BMW. I know. It was the most expensive in the end (330Xi $42,000), but in the end I love my car and the way it feels. It fits ME well. So to that end but what ""fits"" you rather than the ""price"". PS: The BMW is way cool :shades: "
"m1miata","January 2007"," If you are in need of a FWD car, and the Lexus ES350 is looking good to you, why not try out a loaded Camry, and save the difference in price. Same car really. May want to consider the Cadillac CTS, which is $31K and has RWD. For $4K more you can get the 3.6 V6 if more power is required. Acura TL looks pretty nice. The classy Honda, again with FWD, if you live in snow country, or in some other way have that preference, it seems pretty good. And then there is Volvo and Audi FWD. My absolute last choice would be the Lexus ES 350 which is too close to being a Camry. Camry is fine and with a V6 starts at $24K. If bells and whistles, and leather seats and the like is important, I am thinking around $28K to $30k does it. Ah, but you could own a CTS.-Loren "
"nkeen","January 2007"," My folks bought one to replace a '66 (ouch) when I was a teenager. A V6 with aftermarket A/C and 8-track. The A/C used to spew condensation and then freeze up completely. My brother and I made short work of the C6 auto transmission. "
"crkline2","January 2007"," I am leaning towards buying the 2007 G35 Journey, but the 2008 Cadillac CTS, as shown at this year's Detroit Auto show, looks fantastic. So wait till mid-year and look at the next gen of the CTS or pull the trigger and buy the @007 G35?Thoughts? "
"rockylee","January 2007"," Loren,A ES 350 isn't a ELLPS car or is it now ? :confuse: Rocky "
"pat","January 2007"," He's just helping out a new member.  "
"bruceomega","January 2007"," tpjcourtney,When you say ""The 335i will be much quicker ..."", I assume that is because of the different engines. How do you think the 535i will compare to the 335i?ThanksBruce "
"blueguydotcom","January 2007"," slower. While the 335i is a stuffed pig at 3600-3700 lbs, the 5 series is just a land yacht. "
"piason","January 2007"," Has anyone found the crash results on the 2006/2007 IS250? "
"shipo","January 2007"," Considering that the 2006 530i weighs only 55 pounds more than the 2006 330i in manual transmission trim (and only 44 pounds in automatic transmission trim), I don't expect the new 535i to be noticable heavier than the 335i. Yes, no?Best Regards,Shipo "
"blueguydotcom","January 2007"," 55 lbs makes a big difference in roadfeel/handling, imho. I can feel far less than that in my car. A 10 lbs container of cat food is noticeable in my trunk. Yes, when I fill up with gas, the car feels different. "
"ivan_99","January 2007"," I don't recall...but didn't the 335 gain a couple hundred pounds over the 330i? I thought it was the heavier block, and beefed up drive-train...I do miss the days of sub 3000 lbs vehicles.Not that it really matters, but when I compare the 335 to the competition its no heavier...they're all pretty portly...heck, even an 07 Rabbit 4 dr auto is just under 3000 lbs...and Rabbits are supposed to be paper weights. "
"louiswei","January 2007"," 2006 530i weighs only 55 pounds more than the 2006 330i :surprise: :surprise: :surprise: How did the 3er got so heavy and why's the 5er so light? "
"m1miata","January 2007"," Remember to take the radio out too, before hitting the drag strip. -Loren "
"shipo","January 2007"," One word: ALUMINUM ;-)Best Regards,Shipo "
"louiswei","January 2007"," Does the 5-series use all aluminum frame like the jags? "
"shipo","January 2007"," It's been a while since I read the specs on the E60, however, IIRC, all suspension and chassis/body components north of the firewall are made out of alumnium, as are many other body parts elsewhere on the vehicle. If someone has more definitive information, please feel free to correct me. ;-)Best Regards,Shipo "
"booyahcramer","January 2007"," My thoughts are that the G35 interior is cramped, so that rules it out all together for me. Tried to like it. My left knee hits the door handle. The cockpit seems narrow. I'd wait to see the Caddy and hope to be surprised by it. "
"perunest","January 2007"," Congraulation! You have the only Audi S4 in the world that's faster than a BMW M3. The Cabrio is even a little slower than the sedan. Every Magazine (R&T, C&D, Automobile) has faster 0 to 60 times for the BMW. You've even ""easily blown by M3s"". That would happen only if the M3 driver weren't trying. I have a 2006 BMW M Roadster (C&D 0-60 in 4.6 vs. 4.9 for the S4; R&T 0-60 in 4.7 vs. 5.3 for the S4) that would pull away from you at a stop light, unless the road was very wet and your four wheel drive got you better traction. I like Audis. The S4 is a nice car and Audi provides a beautiful space for the driver, but you need to get realistic about the acceleration. "
"habitat1","January 2007"," """"55 lbs makes a big difference in roadfeel/handling, imho. I can feel far less than that in my car. A 10 lbs container of cat food is noticeable in my trunk. Yes, when I fill up with gas, the car feels different"".Bull. I am a strong promoter of lighter is better. I think a 3,300lb 350Z is indeed a ""pig"" compared to a 2,850 lb S2000. I think AWD at a 100-300+lb disadvantage is NOT a good tradeoff in a sports car or sports sedan.But your claim that 50 lbs makes a ""big difference"" in the handling and road feel of a 3,500+ lb sport sedan is taking the point to the extreme. Not on any public roads, and probably not on a track. If it did, the car couldn't even make it around a corner loaded with 4 passengers. As far as noticing 10 lbs in the trunk, double bull. Unless you have that bag bouncing around in .8g slalom turns, and hear it, there isn't a human being on earth that could tell it's there. The fuel tank in my 911 holds 16.8 gallons = 135 +/- lbs. I can tell the difference between full and empty, but not between 9/16 and 5/8. Crap, I've lost 8 pounds since the holidays and looking to drop another 20. I hope to feel a lot better driving my 911 if I get get my 6-pack back by spring, but the car won't perform any differently. How much does Schumacher weigh, anyways?Congratulations on your recent engagement. Perhaps your post is attempted justification for you and your fiance to drive around naked, but I don't really think you have science or engineering on your side. P.S. The lighter is better principle is one I fully agree with. The issue, IMHO, however, isn't that a 530i weighs 44 lbs more than a 330i, it's that a diminimus sized IS350 sedan weighs over a quarter ton more than my 5 passenger 1995 Nissan Maxima. 3,500 lbs seems to be the new standard, compared to 3,000 not that long ago. "
"blueguydotcom","January 2007"," I've always looked at the 545/550 weight, not the 530i.So I checked:http://www.bmwusa.com/vehicles/5/530iSedan/techdata.htm3472 for a 530i manual.http://www.bmwusa.com/vehicles/5/530iSedan/techdata.htm3593 for the 335i sedan manual.Oh my god! That's sick. There's something so wrong with what BMW has done to the 3 series. And for 2008 the 5 series will supposedly get the 3.0TT. "
"blueguydotcom","January 2007"," Habitat, my 330i feels totally the different the moment anything goes in it - especially the trunk. Humans in the car - well it just becomes outrageous how bad the car feels. One 110 lbs passenger - my fiancee - and the the car's balance is totally different.And yes the weight in the trunk is moving around - slamming from side to side which will naturally exacerbate the problem. A 20 lb bag of feline pine sliding back and forth on every corner...ugh. The spongy suspension, the silent interior, the massive size, the clunking HVAC, the grinding brakes, the spotty comfort access...Feb of 2008 can't come soon enough for me. "
"habitat1","January 2007"," Still funny - you at 145, your fiance at 110, and your 330i becomes ""outrageously bad"". Back when I had my S2000, I had it in for service and as it was being brought up to me, a guy comes over and asks, ""hows the suspension on yours?"" Fine I said and then he explained that his seemed to ride too low and would bottom out on his driveway. I sized him up to be about 6'2"" and 230. I commented that he shouldn't have any trouble sinse the passneger capacity of the car was 400 lbs. Then his wife comes around the corner and must have been 5'10"" and about 250.  I wanted to stick around to see how they both fit in the car - but decided against watching that train wreck.So I guess the only thing I could recommend for you two is to indeed drive naked. Even my gym clothes, running shoes and i-Pod add 3+ lbs to my weight. You may not feel the difference in the 330i, but it will make for more fun leisurely drives. "
"nkeen","January 2007"," These cars are getting way too heavy, no doubt. The Corvette (base = 3179), for one, seems to have things under better control. How about an Exige? "
"louiswei","January 2007"," Studio on wheelsNavigation system14 speakers + a truck load of subwoofersA/C seatsThe list goes on...How can these cars not getting heavier and heavier. The new CTS is over 3,800 lbs. :surprise: "
"nkeen","January 2007"," 3340 for the base 328i sedan + 66lbs for ZSP. I wonder how much electric seats and the active headlight mechanism adds. "
"explorerx4","January 2007"," neeners. these cars have lots of power, big tires, big brakes, and an electronic nanny to lend a hand if your knees start to get weak. i don't see any posts about gas mileage. so why worry about weight?  "
"ivan_99","January 2007"," handling...Continental GT also has &#147;big everything&#148;?but I wouldn&#146;t want to take one around a slalom (ok I would  ) "
"nkeen","January 2007"," Right. If Chevy can do it with a big fat V8 up front and steamroller runflats, BMW should be able to manage better too. Get rid of some of that sound deadening -- I'd like to hear more road noise and some of that engine hum and transmission whine that the older cars had. At the same time get rid of some of that high end exhaust raspiness that compromises the turbine like quality of the engine and seems to have been added just for effect. Ditch the non-performance related electronic junk, or at least make it all optional (e.g., dual zone auto a/c). The E90 should be in the 3,000 to 3,200 lb range, depending on config. "
"explorerx4","January 2007"," funny, you and ivan signed up the same day, what a co-inkydink! "
"rockylee","January 2007"," Who cares what the weight is....I'd rather have a solid feeling car than some flimsy ""tinament"". You know how you counter balance weight ????? You just add more muscle Rocky "
"pat","January 2007"," Anyone who was a member before we switched to this Web Crossing platform has the same ""member since"" date. It means we've been around longer than the Forums have been on WebX. "
"rockylee","January 2007"," http://www.lancerproject.com/The EVO Prototype-X :shades: Guys this is IMHO the greatest foreign car ever made !!!!I've swallowed the EVO-X hook...... :blush: Rocky "
"ggesq","January 2007"," When did Mitsubishi become a luxury automaker? "
"rockylee","January 2007","  Why is BMW, a recognized luxury car when they still offer standard Vinyl Seats ? :P Geeez......I was just sharing some info on a new product and yes the ""X"" doesn't have standard Vinyl seats like some other cars we know of that are considered quote: ""a luxury brand"" Rocky "
"mz6greyghost","January 2007"," That's why there are other boards on this forum to share this information. Noteably:Mistubishi Lancer EvoX "
"circlew","January 2007"," Here's an example of a more weight being balanced by extra HP.http://www.metacafe.com/watch/122116/2007_audi_rs4/Over 500 lbs. difference only 80 more HP. It's a start.Regards,OW "
"rockylee","January 2007"," Damn dude the car is every bit as luxurious as many that are mentioned on this forum. I wanted to show the ELLPS crowd the ""X"". You always have the option to skip over my post.  I didn't know you were elected as the judge of this forum ???? I get frequent posts by some of the guests in this forum in domestic car forums I frequent and if they post something of good knowledge I don't get my panty's in a twist. Some of you guys get caught up in brand names instead of looking at the product. I guess you are one of ""those people"" :confuse: Rocky "
"pat","January 2007"," Rocky, there are manufacturers who produce ""luxury"" vehicles and manufacturers who don't. A criterion for this forum is that the vehicle is manufactured by a brand recognized as a luxury manufacturer. Mitsubishi is not one of them.It's certainly okay for you to make a passing observation about an off-topic vehicle, but please don't insist that the vehicle then be included as a subject.Let's invite everyone to join you here to discuss the Evo X Prototype: rcpax, ""Mitsubishi Evo X Prototype"" #1, 18 Dec 2006 8:05 pm. "
"rockylee","January 2007"," Okay.....fair enough even though I disagree with the brand criteria y'all have set in place. Rocky "
"pat","January 2007"," Well, it is the founding premise of this discussion so it isn't something that just gets changed on the fly by anyone who wants to change it for whatever reason. You know that you can create ... or continue in ... your own.  "
"habitat1","January 2007"," ""Why is BMW, a recognized luxury car when they still offer standard Vinyl Seats ?"" Perhaps because BMW's leatherette is of better quality than the Big Three's ""fine Corinthian leather"". Or because BMW puts their leatherette over seats that are attached to a chassis that has more engineering quality than anything ever produced by the Big Three.You and I have sparred before on this. Could we agree that (1) You'll begrudgingly accept that ""leather"" isn't the holy grail of ""luxury"" and (2) I'll begrudgingly accept that Cadillac and Lincoln are accepted here as luxury brands even though their very best offerings are two rungs down from anything I'd ever be seen dead in. Or alive in. If you think leather makes up for inferior build quality, exterior and interior designs that make most ELLPS buyers cringe, fit and finish that's marginal at best, and resale values that look like falling meteors...well that's your perogative. But I'd take a leatherette BMW (or 911, for that matter) over all of the dead cows in the world stuffed into a GM or Ford. "
"designman","January 2007"," Why is BMW, a recognized luxury car when they still offer standard Vinyl Seats ? I think it's just a matter of keeping MSRP as low as possible, then zapping you with the options. When people hear leatherette, the knee jerk response is e-e-w-w-w-w. And if you mention leatherette to the sales people, they intimidate you with resale etc. Buyers will spend years trying to figure out how save money when getting a new car, but mention the L word and you get a catatonic stare. The thinking is that leatherette is tantamount to being castrated. You have to admit, the tactic works. ""Show me the MONEY!"" ;-) "
"robbieg","January 2007"," I have a friend who has a 2001 325i with black leatherette and it looks like leather. "
"qbrozen","January 2007"," i feel the same way. Its really tough to tell these days unless they are side by side, IMHO. 99% of observers who were shown a leatherette bmw first would not know its not real leather. "
"fedlawman","January 2007"," Most of the cars in this segment are ""leather trimmed"" anyways, meaning only the part of the seat that touches your backside is actual leather. 80% of the interior is leatherette.Personally, I can't tell the difference and I've heard BMW pleather is more durable and easier to care for than the real stuff.If and when I ever buy a new BMW, it will have pleather. "
"habitat1","January 2007"," Porsche puts leather on the sides (bolsters), leatherette in the center sections of their seats as their standard seats. My 911 came with the $1,500 ""full leather seating surfaces"" option, but I never would have ordered it. My butt would be just as happy either way. "
"plekto","January 2007"," I meant Nissan(Infinity) instead of Mitsubishi. "
"brightness04","January 2007"," I thought the primary advantage of leather over leatherette is ""permeability."" Leather ""breathes"" whereas pleather does not. Therefore a sweaty butt is best at telling the difference :-) To be honest, with the leather industry so nortorious for ""bonded leather,"" which is minced up leather pulp with polymer added (as bonding agent, i.e. glue), a product analogous to fiber board in the building industry, it's hard to tell what can be called ""real leather."" When I look at most car interiors, how flawless the large swaths of the interior ""leather"" look, it's hard to imagine where they found so many cows handled with kid gloves all their lives. Real cow hides have scars and blemishes. Cattles are pretty dumb animals that injure themselves quite often, not to mention the skin folds and strech marks from larding up on good days. None of it is visible in ""leather interior"" . . . makes one wonder :-) "
"ivan_99","January 2007"," Leather does have a nice aroma; though I do believe they can remove that &#147;smell&#148; for markets that find it objectionable. "
"joe131","January 2007"," some leather in cars, maybe most of it is actually painted with plastic paint. Any breathing quality of the leather in that case is compromised or lost. Sitting on plastic seat material or on plastic coated leather? What's the big difference?It is like the fake wood on the dash compared to real wood on the dash which has had layers of plastic varnish sprayed on it and polished to a plastic like surface. Wood made to imitate plastic. Haha.I suppose leather has more of a heat insulation factor which might make it comfortable sooner after entering a car than vinyl seats, that is, when your butt is at a temperature much different from the seat cushions "
"cdnpinhead","January 2007"," Excellent. I hadn't thought about it that way, but you're certainly correct.I do appreciate how leather smells, but I'm guessing (as was pointed out, with respect to ""wood"") that, at this price point, real leather & real wood are well out of reach -- what we get is a pale imitation. Surprisingly (or not), that's adequate, most of the time, to keep the cars selling.When Infiniti presented a real (non-shiny) wood finish in their M series, many didn't like it. It appears that plastic has carried the day.You get what you pay for (plus that negotiation bit). "
"plekto","January 2007"," Go to a Mercedes dealership and sit in the S class coupes. That's real leather. It's thick, soft, and 100% real. And it feels exactly like a leather couch or a good leather jacket.The other just is the pressedboard crud - Ford is famous fo this as witnessed by the 4-5 year lifespan of their ""Leather"" interiors.(when you see it coming apart and you see white backing, that's the stuff that's put together like particle-board. Real leather is solid and if you get a rip in it, it's all the way through the same, like say, ripping a cotton T-shirt.But the real stuff costs about 800-1200 per car in actual labor and materials - before profit and such is factored in. MOst people don't want to spend $2000-$3000 for real leather these days(though Cadillacs should at least offer the option to those who want it) "
"nkeen","January 2007"," Not popular in the US market, but cloth seats have real advantages. They'd been used elsewhere, but I first saw them on Citroen DS21s in France as a child -- what an advanced company that was thirty five or forty years ago! The DS21s looked great on the autoroutes, pneumatic suspension fully lowered, cruising at 80 to 90 mph. France at her best.In the UK, E90s appear to be sold with cloth, cloth/leather combinations and leather, but no leatherette. "
"rockylee","January 2007"," Let's look at those JD scores, or perhaps not such a great idea since Cadillac ranks way above in the trophy. So which car is made with crap now !!!! :P Rocky "
"rockylee","January 2007"," habitat1,I want to rephrase myself. I understand what you are saying but their is more to a ELLPS than just driving dynamics. IMHO that's all that BMW knows how to do very well and they sell many for that reason along with people seeking to buy for the badge. I however think theirs much more to car than strictly handling performance. Honestly how many people are going to take their BMW's to the track and use all that handling performance ???? Are you going to race louiswei, around a track in his IS350 ????? I personaly would rather enjoy the creature comforts of a IS350 that has 90-95% of the 335i's performance every day than have a car that is a great performance machine but does nothing else better than the competition let alone better than the gadget filled IS 350. If you want a performance machine their are better alternatives on the market which are cheaper to own and operate. A couple off the top of my head is the STI and EVO if you wanted to stick with a sedan. The next EVO, like I said is IMHO a ELLPS even though this board and host doesn't recognize it as such because it's not a luxury brand and that's okay.  I personally think the best ELLPS on the market with price not being a factor is the Lexus IS 350. Obviously, that will change come this summer with the new 08' Cadillac CTS which should be the best but we won't know for sure until all tests have been validated. #2 should be the IS 350 #3 is a toss up between the 335i or G35 based on if no chages are made. I know the car mags don't agree with me because they are gear heads but I'm factoring everyday use as a daily driver and can't knock louiswei's decision one bit for wanting to own the best ELLPS on the market IMHO. Rocky "
"louiswei","January 2007"," Hey Rocky, leave me outta this okay... :P "
